lon,lat,value
182.5,42.195168,10.214479
183.5,42.195168,10.303308
184.5,42.195168,10.392351
185.5,42.195168,10.481791
186.5,42.195168,10.562088
187.5,42.195168,10.638536
188.5,42.195168,10.711448
189.5,42.195168,10.780251
190.5,42.195168,10.85642
191.5,42.195168,10.943363
192.5,42.195168,11.045224
193.5,42.195168,11.17267
194.5,42.195168,11.31264
195.5,42.195168,11.468553
196.5,42.195168,11.642443
197.5,42.195168,11.802645
198.5,42.195168,11.955505
199.5,42.195168,12.106267
200.5,42.195168,12.237591
201.5,42.195168,12.360162
202.5,42.195168,12.477706
203.5,42.195168,12.585983
204.5,42.195168,12.690675
205.5,42.195168,12.793629
206.5,42.195168,12.8986435
207.5,42.195168,13.016791
208.5,42.195168,13.132769
209.5,42.195168,13.256112
210.5,42.195168,13.399215
211.5,42.195168,13.525954
212.5,42.195168,13.654527
213.5,42.195168,13.788133
214.5,42.195168,13.897453
215.5,42.195168,14.003697
216.5,42.195168,14.101439
217.5,42.195168,14.186274
218.5,42.195168,14.276513
219.5,42.195168,14.355874
220.5,42.195168,14.431609
221.5,42.195168,14.508584
222.5,42.195168,14.5610285
223.5,42.195168,14.585907
224.5,42.195168,14.573029
225.5,42.195168,14.496118
226.5,42.195168,14.361598
227.5,42.195168,14.205267
228.5,42.195168,14.067546
229.5,42.195168,13.978231
230.5,42.195168,13.920047
231.5,42.195168,13.881436
232.5,42.195168,13.856298
233.5,42.195168,13.806186
234.5,42.195168,13.664327
235.5,42.195168,13.509419
290.5,42.195168,11.669841
291.5,42.195168,11.58191
292.5,42.195168,11.656255
293.5,42.195168,11.625729
294.5,42.195168,11.478263
295.5,42.195168,11.382416
296.5,42.195168,11.405352
297.5,42.195168,11.470798
298.5,42.195168,11.6082735
299.5,42.195168,11.787822
300.5,42.195168,11.9942665
301.5,42.195168,12.247041
302.5,42.195168,12.4994
303.5,42.195168,12.6899395
304.5,42.195168,12.789012
305.5,42.195168,12.785595
306.5,42.195168,12.685866
307.5,42.195168,12.504035
308.5,42.195168,12.271315
309.5,42.195168,11.946913
310.5,42.195168,11.592106
311.5,42.195168,11.398527
312.5,42.195168,11.424238
313.5,42.195168,11.713754
314.5,42.195168,12.3206835
315.5,42.195168,13.13922
316.5,42.195168,14.043105
317.5,42.195168,14.820569
318.5,42.195168,15.21554
319.5,42.195168,15.298896
320.5,42.195168,15.197468
321.5,42.195168,15.052626
322.5,42.195168,14.974832
323.5,42.195168,14.942044
324.5,42.195168,14.956154
325.5,42.195168,15.001944
326.5,42.195168,15.041142
327.5,42.195168,15.081549
328.5,42.195168,15.127731
329.5,42.195168,15.154292
330.5,42.195168,15.182347
331.5,42.195168,15.21685
332.5,42.195168,15.235937
333.5,42.195168,15.257362
334.5,42.195168,15.284416
335.5,42.195168,15.305446
336.5,42.195168,15.321835
337.5,42.195168,15.322324
338.5,42.195168,15.31282
339.5,42.195168,15.304074
340.5,42.195168,15.27861
341.5,42.195168,15.255667
342.5,42.195168,15.234652
343.5,42.195168,15.189707
344.5,42.195168,15.134098
345.5,42.195168,15.070932
346.5,42.195168,14.99943
347.5,42.195168,14.925987
348.5,42.195168,14.828786
349.5,42.195168,14.647029
350.5,42.195168,14.480156
3.5,42.195168,17.328976
4.5,42.195168,17.291958
5.5,42.195168,17.24937
6.5,42.195168,17.290321
7.5,42.195168,17.357857
8.5,42.195168,17.498438
28.5,42.195168,15.458856
29.5,42.195168,14.989923
30.5,42.195168,14.608894
31.5,42.195168,14.3896265
32.5,42.195168,14.48325
33.5,42.195168,14.484764
34.5,42.195168,14.464739
35.5,42.195168,14.399144
36.5,42.195168,14.351729
37.5,42.195168,14.280649
38.5,42.195168,14.073657
39.5,42.195168,14.0419655
40.5,42.195168,14.046216
135.5,43.025173,10.298611
136.5,43.025173,9.852706
137.5,43.025173,9.9831505
138.5,43.025173,10.213063
139.5,43.025173,10.324289
145.5,43.025173,8.906467
146.5,43.025173,8.311426
147.5,43.025173,7.4045496
148.5,43.025173,6.7332706
149.5,43.025173,6.469185
150.5,43.025173,6.437951
151.5,43.025173,6.5242553
152.5,43.025173,6.6506925
153.5,43.025173,6.7641034
154.5,43.025173,6.8668284
155.5,43.025173,6.9581447
156.5,43.025173,7.029125
157.5,43.025173,7.1029177
158.5,43.025173,7.183702
159.5,43.025173,7.265792
160.5,43.025173,7.358134
161.5,43.025173,7.4587793
162.5,43.025173,7.564047
163.5,43.025173,7.675143
164.5,43.025173,7.7955422
165.5,43.025173,7.93208
166.5,43.025173,8.075443
167.5,43.025173,8.219218
168.5,43.025173,8.368776
169.5,43.025173,8.511169
170.5,43.025173,8.63628
171.5,43.025173,8.752044
172.5,43.025173,8.854467
173.5,43.025173,8.941316
174.5,43.025173,9.016763
175.5,43.025173,9.082838
176.5,43.025173,9.150642
177.5,43.025173,9.223436
178.5,43.025173,9.300898
179.5,43.025173,9.389629
180.5,43.025173,9.481188
181.5,43.025173,9.571445
182.5,43.025173,9.666016
183.5,43.025173,9.759661
184.5,43.025173,9.854347
185.5,43.025173,9.951401
186.5,43.025173,10.04055
187.5,43.025173,10.1227255
188.5,43.025173,10.201037
189.5,43.025173,10.275518
190.5,43.025173,10.35619
191.5,43.025173,10.448498
192.5,43.025173,10.556176
193.5,43.025173,10.68879
194.5,43.025173,10.833903
195.5,43.025173,10.994154
196.5,43.025173,11.169429
197.5,43.025173,11.330644
198.5,43.025173,11.483613
199.5,43.025173,11.635021
200.5,43.025173,11.770472
201.5,43.025173,11.898574
202.5,43.025173,12.022981
203.5,43.025173,12.137509
204.5,43.025173,12.24675
205.5,43.025173,12.353058
206.5,43.025173,12.461235
207.5,43.025173,12.58297
208.5,43.025173,12.703124
209.5,43.025173,12.831115
210.5,43.025173,12.97731
211.5,43.025173,13.10795
212.5,43.025173,13.240876
213.5,43.025173,13.3809
214.5,43.025173,13.498884
215.5,43.025173,13.615987
216.5,43.025173,13.725623
217.5,43.025173,13.820597
218.5,43.025173,13.91894
219.5,43.025173,14.003593
220.5,43.025173,14.082925
221.5,43.025173,14.165144
222.5,43.025173,14.22541
223.5,43.025173,14.265884
224.5,43.025173,14.28278
225.5,43.025173,14.246357
226.5,43.025173,14.162827
227.5,43.025173,14.053001
228.5,43.025173,13.944409
229.5,43.025173,13.876095
230.5,43.025173,13.835719
231.5,43.025173,13.799455
232.5,43.025173,13.73678
233.5,43.025173,13.590171
234.5,43.025173,13.309455
235.5,43.025173,13.096903
290.5,43.025173,11.739183
291.5,43.025173,11.372296
292.5,43.025173,11.350772
293.5,43.025173,11.43076
294.5,43.025173,11.248931
295.5,43.025173,10.821754
296.5,43.025173,10.68104
297.5,43.025173,10.583173
298.5,43.025173,10.6354
299.5,43.025173,10.748037
300.5,43.025173,10.904136
301.5,43.025173,11.138077
302.5,43.025173,11.397405
303.5,43.025173,11.5971775
304.5,43.025173,11.697867
305.5,43.025173,11.667573
306.5,43.025173,11.472175
307.5,43.025173,11.156129
308.5,43.025173,10.800162
309.5,43.025173,10.367639
310.5,43.025173,9.9828415
311.5,43.025173,9.796428
312.5,43.025173,9.854924
313.5,43.025173,10.173699
314.5,43.025173,10.76603
315.5,43.025173,11.564476
316.5,43.025173,12.548894
317.5,43.025173,13.579941
318.5,43.025173,14.312316
319.5,43.025173,14.647854
320.5,43.025173,14.704316
321.5,43.025173,14.614669
322.5,43.025173,14.522881
323.5,43.025173,14.458271
324.5,43.025173,14.447632
325.5,43.025173,14.486651
326.5,43.025173,14.532816
327.5,43.025173,14.585628
328.5,43.025173,14.645163
329.5,43.025173,14.685035
330.5,43.025173,14.727916
331.5,43.025173,14.77795
332.5,43.025173,14.813659
333.5,43.025173,14.852403
334.5,43.025173,14.891101
335.5,43.025173,14.918212
336.5,43.025173,14.938983
337.5,43.025173,14.944067
338.5,43.025173,14.940382
339.5,43.025173,14.941252
340.5,43.025173,14.927674
341.5,43.025173,14.916972
342.5,43.025173,14.908131
343.5,43.025173,14.875599
344.5,43.025173,14.830578
345.5,43.025173,14.774318
346.5,43.025173,14.704865
347.5,43.025173,14.632653
348.5,43.025173,14.54359
349.5,43.025173,14.381801
350.5,43.025173,14.206697
4.5,43.025173,17.247822
5.5,43.025173,17.190163
6.5,43.025173,17.202341
7.5,43.025173,17.238894
8.5,43.025173,17.360996
28.5,43.025173,15.376344
29.5,43.025173,14.879081
30.5,43.025173,14.616686
31.5,43.025173,14.473079
32.5,43.025173,14.3845825
33.5,43.025173,14.359071
34.5,43.025173,14.318515
35.5,43.025173,14.234127
36.5,43.025173,14.148258
37.5,43.025173,13.996873
38.5,43.025173,13.842135
39.5,43.025173,13.94723
40.5,43.025173,14.083989
136.5,43.84761,9.619589
137.5,43.84761,9.067062
138.5,43.84761,9.078186
139.5,43.84761,9.130662
140.5,43.84761,9.226633
147.5,43.84761,7.6773257
148.5,43.84761,6.7125363
149.5,43.84761,6.2581697
150.5,43.84761,6.179726
151.5,43.84761,6.3084884
152.5,43.84761,6.461842
153.5,43.84761,6.560283
154.5,43.84761,6.6356606
155.5,43.84761,6.702626
156.5,43.84761,6.757643
157.5,43.84761,6.820298
158.5,43.84761,6.891619
159.5,43.84761,6.9627767
160.5,43.84761,7.043101
161.5,43.84761,7.1312137
162.5,43.84761,7.22504
163.5,43.84761,7.3269615
164.5,43.84761,7.439787
165.5,43.84761,7.5693727
166.5,43.84761,7.7063046
167.5,43.84761,7.845142
168.5,43.84761,7.991176
169.5,43.84761,8.132229
170.5,43.84761,8.255748
171.5,43.84761,8.368112
172.5,43.84761,8.465201
173.5,43.84761,8.544341
174.5,43.84761,8.611435
175.5,43.84761,8.669517
176.5,43.84761,8.728245
177.5,43.84761,8.791709
178.5,43.84761,8.861017
179.5,43.84761,8.943276
180.5,43.84761,9.031377
181.5,43.84761,9.121343
182.5,43.84761,9.217478
183.5,43.84761,9.31367
184.5,43.84761,9.410299
185.5,43.84761,9.509597
186.5,43.84761,9.602955
187.5,43.84761,9.690251
188.5,43.84761,9.774335
189.5,43.84761,9.855682
190.5,43.84761,9.942942
191.5,43.84761,10.042256
192.5,43.84761,10.158669
193.5,43.84761,10.299962
194.5,43.84761,10.452064
195.5,43.84761,10.616162
196.5,43.84761,10.791717
197.5,43.84761,10.951868
198.5,43.84761,11.103573
199.5,43.84761,11.253233
200.5,43.84761,11.387989
201.5,43.84761,11.516491
202.5,43.84761,11.641177
203.5,43.84761,11.75579
204.5,43.84761,11.8653965
205.5,43.84761,11.972193
206.5,43.84761,12.080464
207.5,43.84761,12.2029085
208.5,43.84761,12.326233
209.5,43.84761,12.458343
210.5,43.84761,12.608904
211.5,43.84761,12.743854
212.5,43.84761,12.8795185
213.5,43.84761,13.022408
214.5,43.84761,13.144298
215.5,43.84761,13.264394
216.5,43.84761,13.377216
217.5,43.84761,13.474806
218.5,43.84761,13.573904
219.5,43.84761,13.659407
220.5,43.84761,13.740264
221.5,43.84761,13.824077
222.5,43.84761,13.888507
223.5,43.84761,13.940146
224.5,43.84761,13.976972
225.5,43.84761,13.969209
226.5,43.84761,13.931258
227.5,43.84761,13.869506
228.5,43.84761,13.796945
229.5,43.84761,13.759335
230.5,43.84761,13.744014
231.5,43.84761,13.72846
232.5,43.84761,13.669035
233.5,43.84761,13.497447
234.5,43.84761,13.10939
235.5,43.84761,12.804491
291.5,43.84761,11.284007
292.5,43.84761,11.255279
293.5,43.84761,11.48728
295.5,43.84761,10.998547
296.5,43.84761,10.606947
297.5,43.84761,10.036917
298.5,43.84761,9.986732
299.5,43.84761,10.035338
300.5,43.84761,10.247355
301.5,43.84761,10.509649
302.5,43.84761,10.761695
303.5,43.84761,10.909098
304.5,43.84761,10.9248705
305.5,43.84761,10.789506
306.5,43.84761,10.482286
307.5,43.84761,10.093288
308.5,43.84761,9.70615
309.5,43.84761,9.242663
310.5,43.84761,8.793281
311.5,43.84761,8.537793
312.5,43.84761,8.61267
313.5,43.84761,8.962371
314.5,43.84761,9.518197
315.5,43.84761,10.206995
316.5,43.84761,11.07337
317.5,43.84761,12.119475
318.5,43.84761,13.113722
319.5,43.84761,13.79262
320.5,43.84761,14.101678
321.5,43.84761,14.140667
322.5,43.84761,14.073379
323.5,43.84761,13.998346
324.5,43.84761,13.975005
325.5,43.84761,14.011127
326.5,43.84761,14.06565
327.5,43.84761,14.131856
328.5,43.84761,14.207493
329.5,43.84761,14.262412
330.5,43.84761,14.317419
331.5,43.84761,14.37633
332.5,43.84761,14.421227
333.5,43.84761,14.469705
334.5,43.84761,14.51792
335.5,43.84761,14.552435
336.5,43.84761,14.579084
337.5,43.84761,14.58838
338.5,43.84761,14.587323
339.5,43.84761,14.59185
340.5,43.84761,14.585873
341.5,43.84761,14.587536
342.5,43.84761,14.593835
343.5,43.84761,14.578021
344.5,43.84761,14.551214
345.5,43.84761,14.510794
346.5,43.84761,14.450773
347.5,43.84761,14.387557
348.5,43.84761,14.316654
349.5,43.84761,14.221848
350.5,43.84761,14.151587
351.5,43.84761,14.31406
352.5,43.84761,14.35136
353.5,43.84761,14.417357
354.5,43.84761,14.471583
355.5,43.84761,14.555193
356.5,43.84761,14.65144
357.5,43.84761,14.767213
358.5,43.84761,14.973106
29.5,43.84761,14.67451
30.5,43.84761,14.462046
31.5,43.84761,14.307206
32.5,43.84761,14.134806
33.5,43.84761,14.132444
34.5,43.84761,14.177989
35.5,43.84761,14.109961
36.5,43.84761,13.989253
37.5,43.84761,13.811738
38.5,43.84761,13.844601
137.5,44.662407,8.8306875
138.5,44.662407,8.352398
139.5,44.662407,8.257917
140.5,44.662407,8.143306
141.5,44.662407,8.077784
143.5,44.662407,7.443949
144.5,44.662407,6.860855
145.5,44.662407,6.6165385
146.5,44.662407,6.865409
148.5,44.662407,6.8199544
149.5,44.662407,6.131702
150.5,44.662407,5.967203
151.5,44.662407,6.1349206
152.5,44.662407,6.3115034
153.5,44.662407,6.398096
154.5,44.662407,6.460947
155.5,44.662407,6.5224214
156.5,44.662407,6.575435
157.5,44.662407,6.6355453
158.5,44.662407,6.699057
159.5,44.662407,6.7561045
160.5,44.662407,6.820599
161.5,44.662407,6.891755
162.5,44.662407,6.967503
163.5,44.662407,7.054613
164.5,44.662407,7.155269
165.5,44.662407,7.273954
166.5,44.662407,7.402301
167.5,44.662407,7.5367928
168.5,44.662407,7.679762
169.5,44.662407,7.8159304
170.5,44.662407,7.9314513
171.5,44.662407,8.033254
172.5,44.662407,8.117901
173.5,44.662407,8.182042
174.5,44.662407,8.235857
175.5,44.662407,8.283005
176.5,44.662407,8.330575
177.5,44.662407,8.383784
178.5,44.662407,8.445136
179.5,44.662407,8.519826
180.5,44.662407,8.600245
181.5,44.662407,8.685358
182.5,44.662407,8.778067
183.5,44.662407,8.871216
184.5,44.662407,8.965445
185.5,44.662407,9.063278
186.5,44.662407,9.157804
187.5,44.662407,9.24751
188.5,44.662407,9.334517
189.5,44.662407,9.420026
190.5,44.662407,9.5108185
191.5,44.662407,9.613987
192.5,44.662407,9.734526
193.5,44.662407,9.877457
194.5,44.662407,10.030204
195.5,44.662407,10.19342
196.5,44.662407,10.364359
197.5,44.662407,10.518759
198.5,44.662407,10.665161
199.5,44.662407,10.809596
200.5,44.662407,10.939882
201.5,44.662407,11.064418
202.5,44.662407,11.183831
203.5,44.662407,11.293979
204.5,44.662407,11.403574
205.5,44.662407,11.511723
206.5,44.662407,11.622125
207.5,44.662407,11.747471
208.5,44.662407,11.873544
209.5,44.662407,12.008434
210.5,44.662407,12.16187
211.5,44.662407,12.299463
212.5,44.662407,12.437095
213.5,44.662407,12.58041
214.5,44.662407,12.701973
215.5,44.662407,12.81939
216.5,44.662407,12.928519
217.5,44.662407,13.022536
218.5,44.662407,13.117665
219.5,44.662407,13.198963
220.5,44.662407,13.27851
221.5,44.662407,13.3676195
222.5,44.662407,13.434737
223.5,44.662407,13.500552
224.5,44.662407,13.564744
225.5,44.662407,13.587759
226.5,44.662407,13.602471
227.5,44.662407,13.600458
228.5,44.662407,13.57834
229.5,44.662407,13.582424
230.5,44.662407,13.595003
231.5,44.662407,13.5977125
232.5,44.662407,13.546725
233.5,44.662407,13.370852
234.5,44.662407,12.950224
235.5,44.662407,12.5599985
297.5,44.662407,10.171176
298.5,44.662407,9.843978
299.5,44.662407,9.428116
300.5,44.662407,9.700386
301.5,44.662407,10.0170145
302.5,44.662407,10.218457
303.5,44.662407,10.270939
304.5,44.662407,10.166172
305.5,44.662407,9.921199
306.5,44.662407,9.587573
307.5,44.662407,9.2461405
308.5,44.662407,8.89057
309.5,44.662407,8.36758
310.5,44.662407,7.807363
311.5,44.662407,7.46874
312.5,44.662407,7.532154
313.5,44.662407,7.8737354
314.5,44.662407,8.366651
315.5,44.662407,8.932016
316.5,44.662407,9.642112
317.5,44.662407,10.560908
318.5,44.662407,11.594441
319.5,44.662407,12.537395
320.5,44.662407,13.155044
321.5,44.662407,13.408152
322.5,44.662407,13.46223
323.5,44.662407,13.449675
324.5,44.662407,13.449864
325.5,44.662407,13.492171
326.5,44.662407,13.550491
327.5,44.662407,13.619922
328.5,44.662407,13.700156
329.5,44.662407,13.767754
330.5,44.662407,13.83413
331.5,44.662407,13.900116
332.5,44.662407,13.9501705
333.5,44.662407,14.002339
334.5,44.662407,14.054069
335.5,44.662407,14.091894
336.5,44.662407,14.121819
337.5,44.662407,14.131433
338.5,44.662407,14.128952
339.5,44.662407,14.133199
340.5,44.662407,14.129054
341.5,44.662407,14.136123
342.5,44.662407,14.153743
343.5,44.662407,14.154765
344.5,44.662407,14.150519
345.5,44.662407,14.132342
346.5,44.662407,14.088023
347.5,44.662407,14.040455
348.5,44.662407,13.9929085
349.5,44.662407,13.951634
350.5,44.662407,13.934691
351.5,44.662407,13.939332
352.5,44.662407,13.934044
353.5,44.662407,13.960828
354.5,44.662407,14.002654
355.5,44.662407,14.074472
356.5,44.662407,14.167412
357.5,44.662407,14.259982
358.5,44.662407,14.400335
29.5,44.662407,14.282728
30.5,44.662407,14.004068
31.5,44.662407,13.845809
32.5,44.662407,13.548975
33.5,44.662407,13.75276
34.5,44.662407,14.05689
35.5,44.662407,14.015251
36.5,44.662407,13.941822
37.5,44.662407,13.906461
138.5,45.4695,8.054542
139.5,45.4695,7.682925
140.5,45.4695,7.528598
141.5,45.4695,7.4556837
142.5,45.4695,7.053789
143.5,45.4695,6.87835
144.5,45.4695,6.5426197
145.5,45.4695,6.3478603
146.5,45.4695,6.289228
147.5,45.4695,6.4104223
149.5,45.4695,5.8657665
150.5,45.4695,5.8222446
151.5,45.4695,6.0205216
152.5,45.4695,6.208909
153.5,45.4695,6.2606845
154.5,45.4695,6.3202095
155.5,45.4695,6.400652
156.5,45.4695,6.470211
157.5,45.4695,6.540745
158.5,45.4695,6.6027594
159.5,45.4695,6.6468186
160.5,45.4695,6.693929
161.5,45.4695,6.7454143
162.5,45.4695,6.800722
163.5,45.4695,6.871019
164.5,45.4695,6.9575233
165.5,45.4695,7.0620885
166.5,45.4695,7.177593
167.5,45.4695,7.301526
168.5,45.4695,7.435117
169.5,45.4695,7.5617967
170.5,45.4695,7.66564
171.5,45.4695,7.7549386
172.5,45.4695,7.8270783
173.5,45.4695,7.878917
174.5,45.4695,7.9251537
175.5,45.4695,7.968769
176.5,45.4695,8.01335
177.5,45.4695,8.063541
178.5,45.4695,8.120875
179.5,45.4695,8.187394
180.5,45.4695,8.2568655
181.5,45.4695,8.330778
182.5,45.4695,8.412851
183.5,45.4695,8.495989
184.5,45.4695,8.581374
185.5,45.4695,8.673363
186.5,45.4695,8.765327
187.5,45.4695,8.853667
188.5,45.4695,8.9427805
189.5,45.4695,9.033083
190.5,45.4695,9.126726
191.5,45.4695,9.231732
192.5,45.4695,9.350922
193.5,45.4695,9.4868
194.5,45.4695,9.62886
195.5,45.4695,9.779548
196.5,45.4695,9.937516
197.5,45.4695,10.082712
198.5,45.4695,10.222822
199.5,45.4695,10.362384
200.5,45.4695,10.489342
201.5,45.4695,10.611676
202.5,45.4695,10.7300415
203.5,45.4695,10.841242
204.5,45.4695,10.954591
205.5,45.4695,11.06713
206.5,45.4695,11.181932
207.5,45.4695,11.31173
208.5,45.4695,11.441656
209.5,45.4695,11.579376
210.5,45.4695,11.734966
211.5,45.4695,11.874893
212.5,45.4695,12.013829
213.5,45.4695,12.157161
214.5,45.4695,12.27939
215.5,45.4695,12.395359
216.5,45.4695,12.502143
217.5,45.4695,12.594314
218.5,45.4695,12.686604
219.5,45.4695,12.76313
220.5,45.4695,12.838798
221.5,45.4695,12.929665
222.5,45.4695,12.996263
223.5,45.4695,13.070763
224.5,45.4695,13.15732
225.5,45.4695,13.208455
226.5,45.4695,13.269159
227.5,45.4695,13.321167
228.5,45.4695,13.346865
229.5,45.4695,13.391644
230.5,45.4695,13.428471
231.5,45.4695,13.441292
232.5,45.4695,13.392665
233.5,45.4695,13.210405
234.5,45.4695,12.793032
235.5,45.4695,12.395455
299.5,45.4695,9.23404
300.5,45.4695,9.172444
301.5,45.4695,9.651847
302.5,45.4695,9.757175
303.5,45.4695,9.675722
304.5,45.4695,9.433919
305.5,45.4695,9.083744
306.5,45.4695,8.720136
307.5,45.4695,8.404642
308.5,45.4695,8.078141
309.5,45.4695,7.5810485
310.5,45.4695,7.034639
311.5,45.4695,6.6880717
312.5,45.4695,6.777024
313.5,45.4695,7.1244216
314.5,45.4695,7.525631
315.5,45.4695,7.9323044
316.5,45.4695,8.454438
317.5,45.4695,9.1680155
318.5,45.4695,10.041073
319.5,45.4695,10.989673
320.5,45.4695,11.80184
321.5,45.4695,12.301473
322.5,45.4695,12.579196
323.5,45.4695,12.755183
324.5,45.4695,12.880854
325.5,45.4695,12.98353
326.5,45.4695,13.063978
327.5,45.4695,13.132356
328.5,45.4695,13.20658
329.5,45.4695,13.278157
330.5,45.4695,13.35434
331.5,45.4695,13.432802
332.5,45.4695,13.495525
333.5,45.4695,13.554879
334.5,45.4695,13.610454
335.5,45.4695,13.651982
336.5,45.4695,13.68593
337.5,45.4695,13.698989
338.5,45.4695,13.697942
339.5,45.4695,13.703939
340.5,45.4695,13.701799
341.5,45.4695,13.710181
342.5,45.4695,13.733887
343.5,45.4695,13.746919
344.5,45.4695,13.759779
345.5,45.4695,13.762962
346.5,45.4695,13.73734
347.5,45.4695,13.705673
348.5,45.4695,13.67179
349.5,45.4695,13.640211
350.5,45.4695,13.626719
351.5,45.4695,13.613271
352.5,45.4695,13.606911
353.5,45.4695,13.629287
354.5,45.4695,13.661981
355.5,45.4695,13.713076
356.5,45.4695,13.773343
357.5,45.4695,13.844892
358.5,45.4695,13.952041
30.5,45.4695,13.586079
31.5,45.4695,13.291446
32.5,45.4695,13.161828
139.5,46.268826,8.07282
140.5,46.268826,7.5770483
141.5,46.268826,7.6657825
142.5,46.268826,7.552152
143.5,46.268826,6.7343884
144.5,46.268826,6.2265787
145.5,46.268826,6.0393825
146.5,46.268826,5.9698825
147.5,46.268826,5.9593306
148.5,46.268826,5.881581
149.5,46.268826,5.7384505
150.5,46.268826,5.7532167
151.5,46.268826,6.017411
152.5,46.268826,6.2461357
153.5,46.268826,6.1711316
154.5,46.268826,6.19109
155.5,46.268826,6.282886
156.5,46.268826,6.379441
157.5,46.268826,6.483292
158.5,46.268826,6.562494
159.5,46.268826,6.608639
160.5,46.268826,6.6515694
161.5,46.268826,6.693086
162.5,46.268826,6.7355266
163.5,46.268826,6.7923775
164.5,46.268826,6.8654776
165.5,46.268826,6.955177
166.5,46.268826,7.0559993
167.5,46.268826,7.1655703
168.5,46.268826,7.283565
169.5,46.268826,7.395274
170.5,46.268826,7.4873166
171.5,46.268826,7.5676937
172.5,46.268826,7.633498
173.5,46.268826,7.682777
174.5,46.268826,7.729668
175.5,46.268826,7.7756968
176.5,46.268826,7.8215256
177.5,46.268826,7.870466
178.5,46.268826,7.9223566
179.5,46.268826,7.978488
180.5,46.268826,8.034576
181.5,46.268826,8.09494
182.5,46.268826,8.164574
183.5,46.268826,8.23711
184.5,46.268826,8.313954
185.5,46.268826,8.398983
186.5,46.268826,8.4856825
187.5,46.268826,8.571905
188.5,46.268826,8.663411
189.5,46.268826,8.758061
190.5,46.268826,8.854338
191.5,46.268826,8.958182
192.5,46.268826,9.072352
193.5,46.268826,9.19767
194.5,46.268826,9.3251915
195.5,46.268826,9.461136
196.5,46.268826,9.6048355
197.5,46.268826,9.740021
198.5,46.268826,9.875053
199.5,46.268826,10.011283
200.5,46.268826,10.136586
201.5,46.268826,10.259014
202.5,46.268826,10.37857
203.5,46.268826,10.492471
204.5,46.268826,10.609154
205.5,46.268826,10.725542
206.5,46.268826,10.844108
207.5,46.268826,10.977607
208.5,46.268826,11.111203
209.5,46.268826,11.251567
210.5,46.268826,11.408579
211.5,46.268826,11.551161
212.5,46.268826,11.692385
213.5,46.268826,11.837183
214.5,46.268826,11.961553
215.5,46.268826,12.079301
216.5,46.268826,12.187003
217.5,46.268826,12.279833
218.5,46.268826,12.372948
219.5,46.268826,12.447482
220.5,46.268826,12.5201
221.5,46.268826,12.608648
222.5,46.268826,12.674269
223.5,46.268826,12.751883
224.5,46.268826,12.847806
225.5,46.268826,12.915077
226.5,46.268826,13.003307
227.5,46.268826,13.091222
228.5,46.268826,13.150327
229.5,46.268826,13.224139
230.5,46.268826,13.275435
231.5,46.268826,13.284772
232.5,46.268826,13.225517
233.5,46.268826,13.013782
234.5,46.268826,12.578248
235.5,46.268826,12.306652
300.5,46.268826,8.772633
301.5,46.268826,9.373349
302.5,46.268826,9.475599
303.5,46.268826,9.31203
304.5,46.268826,9.077043
305.5,46.268826,8.819726
306.5,46.268826,8.335553
307.5,46.268826,7.5130367
308.5,46.268826,7.152651
309.5,46.268826,6.8372087
310.5,46.268826,6.4338303
311.5,46.268826,6.151272
312.5,46.268826,6.209139
313.5,46.268826,6.536294
314.5,46.268826,6.8710213
315.5,46.268826,7.1327906
316.5,46.268826,7.4678073
317.5,46.268826,8.02897
318.5,46.268826,8.753886
319.5,46.268826,9.52267
320.5,46.268826,10.265971
321.5,46.268826,10.906037
322.5,46.268826,11.43056
323.5,46.268826,11.87733
324.5,46.268826,12.238521
325.5,46.268826,12.486809
326.5,46.268826,12.632552
327.5,46.268826,12.717148
328.5,46.268826,12.783616
329.5,46.268826,12.848088
330.5,46.268826,12.927366
331.5,46.268826,13.019559
332.5,46.268826,13.10325
333.5,46.268826,13.181207
334.5,46.268826,13.252644
335.5,46.268826,13.307695
336.5,46.268826,13.351265
337.5,46.268826,13.37198
338.5,46.268826,13.375498
339.5,46.268826,13.383786
340.5,46.268826,13.381971
341.5,46.268826,13.389195
342.5,46.268826,13.415789
343.5,46.268826,13.436817
344.5,46.268826,13.461163
345.5,46.268826,13.4804
346.5,46.268826,13.470935
347.5,46.268826,13.45382
348.5,46.268826,13.433766
349.5,46.268826,13.41377
350.5,46.268826,13.4143505
351.5,46.268826,13.421595
352.5,46.268826,13.436903
353.5,46.268826,13.47459
354.5,46.268826,13.5169735
355.5,46.268826,13.550856
356.5,46.268826,13.58031
357.5,46.268826,13.609838
358.5,46.268826,13.721747
140.5,47.060326,7.503915
141.5,47.060326,7.630559
143.5,47.060326,5.8962603
144.5,47.060326,5.74937
145.5,47.060326,5.6909585
146.5,47.060326,5.6556935
147.5,47.060326,5.6212816
148.5,47.060326,5.564057
149.5,47.060326,5.5404334
150.5,47.060326,5.7117863
151.5,47.060326,6.099557
153.5,47.060326,6.1091404
154.5,47.060326,6.052319
155.5,47.060326,6.0932474
156.5,47.060326,6.2086196
157.5,47.060326,6.3820486
158.5,47.060326,6.5115185
159.5,47.060326,6.583633
160.5,47.060326,6.638436
161.5,47.060326,6.6787643
162.5,47.060326,6.713483
163.5,47.060326,6.7610774
164.5,47.060326,6.824625
165.5,47.060326,6.9004927
166.5,47.060326,6.9857216
167.5,47.060326,7.0802794
